"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"28",195876,178125,27343,136549,195837,196036,94247,144331,95116,195836,85453,117523,136550,98617,155584,87414,195876,120231,94240,195818,95116,136592,195281,195828,97732,176503,28398,144323,192167,144323,37038,195874,117176,120366,93419,196046,196040,144322,136546,195846,141240,95106,80140,176503,143878,94246,195809,196092,195868,174111,195786,93572,195807,196035,28396,28479,144318,196094,143874,195810,195843,145593,93104,95109,134516,136590,196088,93572,195822,134163,196083,195807,143872,136589,136593,93203,195811,195815,195805,93577,195829,144128,195821,196059,93577,143481,143481,27265,195824,112284,195810,196034,136594,195838,37040,94243,94247,189569,141240,189460,196800,144321,93419,136547,195818,196092,94243,93276,196046,136550,28398,119513,93104,196085,196080,97732,195831,105602,195869,85957,27343,196086,176503,143878,85942,143872,196091,105718,98614,94369,196079,143874,109489,196057,196033,195842,195281,174111,101956,143210,94243,196092,196084,155584,98617,134293,47293,143874,143873,37038,28479,93274,144083,144330,136546,93572,120366,37041,94240,134163,143871,118145,136589,196088,196668,182943,98613,196087,171371,189460,144323,195865,196047,87410,195828,195824,195281,143883,136546,144328,195612,143692,195612,178125,195866,195813,196038,92309,117523,85957,98617,85453,192167,196054,93274,47280,195834,195873,196039,195810,143872,195819,196669,92309,143714,145516,137124,27266,195870,94541,85560,195865,196039,195842,190071,118144,195281,195828,136547,195821,195786,196668,195852,79946,196042,136547,195807,143481,195278,195818,195869,28396,136550,78686,195835,37036,196034,141239,143882,98602,93205,119513,196045,38528,144086,196085,196094,93419,174112,136549
"29",134163,195873,117524,196044,98620,145503,136549,195836,47293,144086,144323,143474,118145,196042,196035,195865,94237,182943,195816,196047,98614,87414,118147,114113,143876,196047,195870,174111,144083,195875,196034,85560,189569,136548,157208,195852,136407,195808,195842,196087,95106,189553,120232,196044,98618,195278,118147,98602,87410,195830,98615,85957,195869,118063,27343,143886,120372,98602,143892,93385,120372,120372,93573,27265,94247,109489,196046,118063,118150,195870,195838,143886,189569,196800,195827,143886,105718,195812,196039,173720,195852,28398,173843,37038,144048,145594,47293,144321,144321,39811,118145,118146,195829,118144,196047,195872,143481,195876,196080,144320,196034,117176,195840,98613,143876,93577,196031,196053,93775,144330,195875,196083,97732,105602,196054,143873,157208,196043,27343,93104,136590,93203,143874,136547,143882,118145,97732,137124,144083,196043,195813,27266,157208,196038,95106,144129,196079,192168,143872,117524,196029,195835,195612,119513,196081,118063,195816,196057,134299,136409,195873,196047,93573,155584,195797,195612,145565,98620,145503,196049,94243,143875,120231,195797,144322,97732,87410,145593,98602,136548,85560,196083,94541,196085,195826,37041,196079,144330,79946,28397,143882,144323,136548,195831,134516,196029,145593,28479,194734,94240,195827,195839,47293,196091,145565,143892,174111,195873,195835,145593,105718,118063,195825,101956,87410,120372,105043,143872,196081,196091,143875,196085,97732,85454,98619,93202,101956,117176,118144,195612,118148,196088,136549,196034,192169,136409,196031,196534,144333,195811,120298,189569,136589,189460,94246,195839,85452,192168,136545,118145,196052,195809,195879,85957,195815,94369,85452,195281,195816,195827
"30",98614,37041,136407,120228,196044,195815,120228,95109,93419,117176,143882,196045,196059,195837,28396,144328,194734,144083,195829,174111,196038,195879,195201,136407,190071,143870,173720,136568,145516,105043,94243,120231,134293,143206,143877,120228,143692,195868,196043,120230,143481,141239,137124,196037,195818,136594,195838,85452,195839,38528,144128,143872,143206,196083,195816,37041,195814,195805,195831,195837,144330,195837,95116,195839,136545,98618,136547,94541,94246,93419,195869,136593,95106,85453,136407,87410,174111,178125,93201,195786,195809,196058,196058,37038,93573,143878,196036,177589,94243,37036,117524,143210,98595,192168,120372,93104,94246,143883,105608,196084,195811,195849,136546,196038,78686,143206,196030,94238,134516,195874,182943,93202,144128,144128,186804,118148,97732,93572,195813,182944,196094,196057,143692,120232,144331,155584,134163,117523,196088,87414,141239,182943,144333,118147,189460,195836,196037,195786,93775,28479,117524,93203,87414,195819,134293,173843,195844,85454,171371,189460,143203,192165,93205,195834,196053,105608,173843,119513,144330,134516,196083,196053,134299,105602,195843,95116,136593,195816,144048,143485,195828,109489,196047,196030,95105,196051,196039,93203,101956,117149,195808,195830,196059,94237,95105,196054,195813,143886,195786,37041,144318,196034,195811,28479,93274,144328,144048,195835,93274,98614,196059,195820,120232,196048,38528,196053,196094,120232,93202,196040,176503,195812,195852,195874,195869,93104,144321,196045,196052,195826,143876,155584,143203,145565,28479,134293,195826,143872,195820,85957,143485,143875,182942,189569,79946,105043,136593,195810,94246,143882,195807,143875,195879,144129,196058,95116,196094,196087,105602,118147
"31",143871,192169,98613,93201,155584,94238,196084,136593,117176,196040,144330,144331,93385,144322,37037,144318,93203,195852,195821,136546,196081,143870,196081,143203,144083,95116,118144,196091,195880,189569,117524,189460,118149,145594,144322,176503,114113,195838,195880,85453,47293,136407,93385,196038,195805,13043,194734,143874,196034,101956,196057,98612,94243,192169,136549,136548,195873,182944,196052,98619,195871,37041,94541,195849,94541,144327,136549,143886,195201,101956,143871,155584,196083,136593,173843,143474,195278,94369,195844,196081,196037,93205,134164,196040,145593,171371,195824,136568,195871,114113,144327,93385,136592,195835,195880,136593,143481,136568,27343,85957,144086,143874,117176,136549,93201,136549,196042,134293,134163,136407,93274,95077,93203,105718,112284,136592,95109,105775,196054,92309,136549,136568,190071,118145,95109,85454,144083,98595,98595,196036,196038,144331,195201,136407,195826,143877,195812,137124,195830,94236,144320,98595,85957,143882,195827,85942,182943,98614,196048,174111,195811,98612,195873,195827,182944,196044,101069,195786,189460,118063,117152,195821,186804,93104,109489,87414,186804,143883,196086,195815,95077,143886,196029,196059,136569,144322,28479,98620,93203,93572,101956,78686,120231,79946,97732,85453,144129,196091,143210,196668,144083,196044,195852,195814,118143,117523,120366,196058,195278,118063,117176,196052,37040,195844,37036,195822,94236,85452,98595,195879,195201,195880,136548,145565,195865,195807,195819,85453,195831,189569,143882,135406,195820,196668,135406,195815,195830,143692,120231,87414,119513,155373,195867,196086,105608,143883,186804,195813,195822,93419,120298,143886,196041,93276,95105,196534,94240,136545,196048,136550
"32",195828,136549,189553,143877,136592,143892,94541,114113,144327,195812,196049,120372,85957,144321,195830,93385,136595,196800,195832,195872,196045,195836,93385,196037,173843,176503,195829,195822,37036,93577,195841,195823,196081,93104,195865,136409,196800,176503,195819,195867,195844,195820,195834,189553,98617,195817,118148,94237,98617,195830,85957,118149,195851,195811,47280,195823,143892,189553,98616,118146,117176,136592,186804,27343,196091,136407,195844,143883,144321,118148,93276,136548,114113,93385,195811,136547,144129,195823,136548,28396,195797,136568,144321,120298,143196,87414,157208,94541,141239,196051,145565,196086,143204,38528,195870,196030,195869,196036,195819,195830,195281,192169,195797,196534,136592,120366,195868,95105,195831,95105,120366,120232,78686,195841,195871,195839,143873,195838,145594,136593,195868,136593,93276,118143,136590,174112,117524,79946,173843,27266,195826,98616,97732,143873,98615,118145,196086,98620,118150,94247,134164,192167,101956,98611,196054,196088,173720,195814,98619,105608,135406,13043,144086,119513,143871,182942,195201,105775,105608,196041,145503,93201,27266,94247,195828,143875,120231,134293,93205,98620,135406,195843,196049,137124,173720,94237,196033,94236,144320,137124,195813,98616,195873,144320,192165,98616,118143,195825,196094,195870,155584,195813,93201,195201,189566,118143,136548,182943,182942,195870,143714,182942,196043,93201,196051,173720,196094,134293,47293,144323,195809,143872,143886,117524,195281,196053,85454,37040,195825,37041,196041,37036,143874,195805,195841,134164,157208,136550,136407,196038,195841,136595,27265,195876,196052,94240,85453,135406,136547,173843,195828,93276,136548,144320,37037,196039,118149,195851,105043,85453
"33",196081,196058,196052,195829,95105,136547,97732,98611,195865,95116,47293,98612,143882,145593,98613,28397,144328,98617,195814,143203,144322,195840,28398,196084,120232,196035,93419,141239,37041,144321,143875,85453,196041,144328,144323,144086,94541,196029,195813,157208,177589,182942,85452,195876,143883,155584,195871,136548,196084,192165,196049,195840,195823,118148,143882,105775,94246,144083,189553,195843,195810,136594,195824,93577,195825,195876,196086,93577,189553,192168,134163,134293,196092,195831,195811,195844,144083,143875,144322,195872,195201,195879,195836,93276,136407,117523,47293,98615,27266,143876,39811,195281,196668,189460,190071,85454,195831,95105,134163,189553,120372,195805,93201,144043,195880,177589,144086,195869,136547,143886,195870,93577,196031,105775,189460,195880,94237,195813,195824,196041,195820,85957,196046,37041,174112,97732,195846,136547,37037,136569,144321,143876,143204,28397,196033,37040,117524,195828,195835,93276,196058,136569,173720,98619,93104,196669,171371,196084,98602,195786,195807,196080,137124,196058,93385,93573,143873,196088,195875,47280,196092,195830,136546,195869,98618,136594,196087,196030,144043,195201,196037,144327,136593,39811,93274,136545,195807,78686,182943,196035,93573,87414,195786,144320,120232,196052,141239,105775,143873,144086,78686,196042,118145,136547,136593,196034,144322,195870,85452,196084,174111,143876,112284,143882,195820,195786,94541,195810,141239,144083,195826,195850,195818,137124,196057,196051,98595,120230,195827,196038,195201,195837,98615,98611,136595,143204,143692,105608,145593,196078,37037,195832,195837,144320,195201,38528,195827,145593,192169,144318,144330,189569,196042,195870,93385,196047,195832,118148,195836,143892
"34",85942,195818,195826,182942,145516,136589,136589,143877,157208,135406,195837,118143,196041,143883,195851,118144,13043,85453,143877,93104,196053,186804,195814,144043,97732,120298,93104,85453,144331,194734,173720,136549,117524,196052,143882,93775,95116,136569,136589,93775,195829,143196,143206,196083,117524,120372,143872,120372,120232,182944,196029,195816,144083,195839,195879,143485,196083,196031,93385,196094,196079,118147,94243,195797,195811,196057,97732,95077,195824,143206,144083,143875,93419,195849,195873,143206,93202,195817,196042,144331,143882,118144,196046,93572,143481,145593,196041,196041,95105,144083,195808,37038,195824,134516,178125,79946,143871,144043,134293,195840,28398,144128,143876,195822,143206,93276,37037,195820,189566,85957,144323,196080,192167,143485,195869,195872,117523,196079,195825,144043,195816,195842,195821,196035,94541,95116,196049,155584,94243,182944,94369,195786,174111,195876,117149,196030,196081,174111,143876,173720,141240,176503,182943,93382,195879,182942,93203,195813,155584,196080,192167,93382,189460,143206,117523,136589,94243,118148,190071,93775,141239,117523,144323,134516,196534,195872,143204,28479,177589,195867,37036,134293,196038,136409,93385,136568,196048,196040,120232,195824,189566,195814,145593,85942,137124,182942,196080,196092,145503,196534,196040,195829,195866,143872,195786,196051,178125,94369,143203,192165,117149,93573,196092,195805,136545,143875,120366,195838,136595,194734,118144,28396,144331,196087,85942,95077,195817,196032,195876,143196,118146,196080,143875,95077,195878,192165,182943,95116,98619,143872,117524,195834,145503,120298,98619,195869,174111,105775,195807,144330,195835,117176,118143,120298,143204,171371,195201,79946,195827,136546
"35",196059,105602,94236,80140,136407,120366,143210,195850,94247,144043,171371,174112,97732,195870,196036,196053,98602,98617,143883,195820,189569,95105,120298,98620,144323,85560,195849,136550,144327,195840,196040,98617,95116,80140,98602,93276,178125,120231,196032,195786,196057,93385,143196,28398,144322,98620,95116,93104,93276,120366,173720,195829,195812,27266,195807,195872,155584,195870,195844,195813,176503,177589,195844,143878,145516,195852,173843,118147,195868,196037,196087,94238,195867,143204,195852,143481,144327,196079,195852,136569,95116,136546,143886,196078,145594,143876,186804,195825,196043,195875,189460,195612,195821,117152,144331,143714,94240,171371,195869,157208,134163,136550,192168,120231,189569,94247,94243,143204,120230,145565,120232,144128,141239,143474,196058,195879,173843,195880,195826,195837,195878,134163,144328,189569,136409,93577,195809,196084,94541,195820,136589,143210,120231,27343,47280,174111,195839,144048,118146,144325,196092,93104,195843,192167,144083,95109,27265,136545,195786,136545,145503,189460,93577,134164,195834,195815,118147,143871,118150,87410,93203,117176,196053,192168,196087,195868,195852,27266,195612,196048,196043,28396,105775,195852,98616,105602,192165,143877,144083,196029,95106,195846,105043,118148,196668,135406,192169,196037,143210,136568,141240,120298,93775,196038,196037,136569,189569,195278,195811,120230,37040,95106,134164,143204,145593,143874,195797,105775,98616,117524,98613,98602,196054,143204,196086,195878,195786,196051,196081,196052,195828,28397,195873,195826,37040,195797,195837,37037,189569,93203,85957,118063,145593,195808,195820,196034,118146,196044,195868,143485,78686,195612,195823,195823,118146,47293,38528,195879,145565,195814
"36",195814,85453,28396,134293,120372,144325,196037,134516,143204,196087,141240,195837,93274,195808,195873,195812,195836,94236,27343,94541,195813,196534,196094,143877,195842,195851,136547,195844,195825,85453,189460,94237,195281,195201,143877,93201,27343,28396,94247,195825,195824,136547,136594,120372,143883,117176,27265,196088,143886,144330,196080,92309,195831,195813,144086,144128,195814,79946,173843,37040,144083,79946,143878,195811,196079,195873,136548,120228,145565,182942,195819,119513,98619,118063,189553,182942,13043,94246,196083,85452,192169,195831,118144,144129,105043,143203,93572,143481,155584,144322,195816,143873,94243,196032,144323,144086,145593,196038,136409,195868,171371,85452,196049,79946,182942,195872,27265,93419,143692,195829,195201,94236,195839,190071,92309,195820,195830,94247,28479,195875,94237,120232,118148,143196,144330,93276,28397,134299,195825,171371,136595,196058,134163,105608,195814,94243,192168,95116,196029,98620,80140,145593,196058,145594,93419,143874,196052,144325,136592,105608,196045,136549,195880,144128,136590,94247,195831,93382,195878,117523,145565,37036,186804,196059,143874,105775,85560,136568,196034,98615,94236,95116,173720,192168,144327,194734,195812,178125,195869,143196,182942,143206,95109,136409,136592,145565,196668,143872,189569,136548,196087,93104,94247,196045,182943,136595,117152,93203,195808,118145,196043,93572,196059,98595,195876,195866,195867,118148,196059,143196,143872,94246,143875,143870,143886,144048,136590,196092,98613,98611,37036,195834,143485,119513,98602,13043,136549,136591,196040,195837,195870,141240,196534,196039,195843,195811,136546,117523,80140,196040,196029,196084,195826,196081,144323,135406,114113,143481,196053,136568
"37",118146,195819,195872,195826,112284,195797,145565,93419,94247,195878,134164,195824,195876,85560,37041,13043,136546,98619,195876,176503,196669,143481,37036,196044,196079,117524,143883,196053,196057,118149,195849,136545,145593,195851,196051,136549,195852,136591,94237,173843,195871,134516,135406,144331,189460,94243,143874,137124,85957,196033,120366,195846,196042,28397,195814,47280,196669,80140,195818,195805,195829,195813,195811,195829,195830,94243,136569,93202,195829,144043,105775,155373,143204,28479,195878,143892,136592,143882,136548,134164,135406,144333,93577,109489,85452,136592,182943,93775,144083,117523,195872,136546,196094,85452,195820,143692,136407,176503,143875,195827,196030,37038,143196,196052,145503,196054,117524,136589,134164,189460,109489,95116,196039,195834,94236,196080,195832,13043,37036,105775,28397,143206,144048,105602,95077,196043,182944,98617,85454,27266,195839,101069,143474,143883,196054,145516,155584,95077,47280,47280,195822,196043,182942,195797,192169,195818,195825,94247,195807,196034,195811,196058,120298,195850,196029,98614,196031,87410,195850,143882,196083,37037,78686,143203,196669,196034,195876,196051,196669,28396,145503,105602,94238,144325,174112,118150,195840,196668,118143,94541,144328,195811,195817,196034,195816,101069,155584,143873,196078,93104,95106,101956,195832,189569,118148,85452,136593,27265,195786,37037,195841,195797,95116,136546,136589,87414,143872,195812,195812,196058,118144,98613,93274,136547,118149,143870,143210,144330,105608,119513,136549,141240,143714,196032,143874,195865,118144,195830,195807,196669,145503,144330,93276,143210,143886,195824,196033,105608,174111,93573,143474,98595,196088,195813,28398,28398,136407,93385,117149,94237
"38",143878,94243,136592,28396,144333,196085,136547,196668,196079,195831,143883,195816,195837,196094,196084,192165,195281,195807,196036,195849,93382,117152,105043,145503,93104,195814,195875,134163,196083,94369,94238,120366,93419,134516,98618,120366,120232,98616,195879,143876,174112,134299,196084,143882,196087,120230,195825,196042,192165,118143,28398,195879,145565,136589,94237,195874,144043,195808,195809,195811,196046,143692,195850,95109,195843,196038,196030,85942,136593,136545,134164,195797,195832,145503,94240,196030,119513,94243,136407,195797,120372,118144,118148,93202,118145,144325,93104,195879,196031,195822,118145,94243,192165,143204,94369,118146,134163,136568,93104,95106,95105,144330,155373,195811,120232,196033,145503,196043,117149,144321,27343,120228,196041,136593,174112,195850,136409,196088,195830,195838,195808,136568,144128,195821,195818,195817,143481,195820,174111,195808,196083,37037,94237,145594,119513,141240,117524,195820,145565,120372,85454,196081,94541,182942,85560,136595,93202,120232,93382,118143,118143,196091,143871,93419,143872,195836,195612,134164,144321,195825,143872,195880,101956,155373,136407,194734,145503,120231,195873,195809,134163,134299,28479,143877,143714,95106,120230,143876,195835,195870,93419,143692,195866,195827,143481,105718,143196,105718,134164,144328,94246,118143,195843,196086,196054,136409,143873,37037,85454,136546,93419,196054,134516,95105,195843,95105,93276,93775,195820,28397,143877,117149,195842,136589,196043,94237,196029,134293,196045,195812,144048,120298,136547,195817,196086,196800,196053,136589,143874,192168,114113,120366,105043,39811,85942,144325,136594,195851,93274,28396,195878,144322,93572,182943,118146,195837,87414,136545,137124,143882
"39",195836,195797,112284,93202,93419,143874,93274,178125,136594,144048,195872,195831,117523,189460,144083,98615,196037,101069,143210,171371,195201,196029,98619,196057,196030,174111,101956,98595,98611,118145,195837,79946,192168,195805,144321,101069,144328,136594,196092,143204,98614,98615,194734,195813,13043,78686,47280,27343,144333,85942,93382,94247,195817,196669,143204,134293,134163,117149,195835,189553,195818,136409,118146,196045,195816,143877,195823,195839,105718,94243,144323,195834,143210,195867,136550,144328,134516,118063,85454,94541,94247,174111,117176,196078,195868,155584,144325,196048,117524,85452,28398,143877,143870,136590,196094,37036,196032,144318,196053,117152,196037,143892,85454,195612,109489,196038,94541,78686,13043,196038,143203,195815,195846,143873,196091,93382,195811,195865,143883,195811,93573,87414,101956,143203,95106,195786,189569,196054,195873,118146,195838,195878,195831,28396,143886,195871,196051,196046,182944,98611,195814,195828,195850,98616,182943,195876,87414,143873,195849,174112,144083,134164,93775,144325,105608,196054,178125,195201,109489,196041,194734,195809,85454,28397,118149,174112,143886,196048,92309,136550,136590,196078,143203,195816,196669,85942,182942,87414,143874,195841,27266,196036,192167,47293,195846,195831,176503,195872,118149,143883,97732,143474,98611,195841,141240,37040,37040,105775,155373,196086,141240,143872,118143,196668,98595,93382,39811,93203,196052,195851,196047,85452,95077,196046,195612,94246,195827,196668,93572,27343,94247,195830,195872,195838,145503,143882,195826,93202,136550,94238,98617,95105,93276,80140,182944,136549,195844,196052,195851,93201,195826,182944,195865,85453,143196,144323,196057,94240,143872,27343
"40",98611,144323,117176,195876,98611,85560,195840,98611,93202,195819,136592,144318,143871,118149,93419,93276,195822,98617,114113,134164,196039,194734,195832,173843,177589,28479,192169,85452,157208,177589,137124,98620,196039,174112,94541,195797,195813,95105,177589,196094,157208,98611,120298,144333,195871,93203,196030,155584,117152,143882,98595,144320,195843,195836,94541,94236,95106,195807,195834,143882,118148,195851,28396,143204,195807,195835,195820,196051,28398,93274,196091,195820,92309,144322,195838,195876,114113,192168,196035,141239,195797,117523,136593,137124,101069,196079,196668,195612,136550,144321,94237,119513,196043,134164,196059,94243,28398,136546,178125,177589,195281,195797,144325,101956,98618,143204,47293,134293,94243,136594,195876,143485,94247,27266,136409,196042,94238,143871,195797,120232,195612,136595,195879,195822,195811,195867,144129,120230,182943,118144,101956,195875,143892,94246,195865,93572,195828,195867,98611,195786,118148,195840,195832,112284,195808,37036,157208,143196,182942,143210,94541,196048,93572,171371,93577,178125,94246,144331,145565,182943,28396,94541,195821,144086,189566,143714,109489,195849,143204,189460,195823,93205,93201,94246,196040,136593,195839,196044,196052,143878,196035,144333,93202,196045,145516,143874,196084,195823,134299,155373,145503,195873,98620,195836,195281,196668,195815,195852,196053,95105,182943,196057,144328,120366,118145,98612,143196,195830,117176,195840,94247,195829,195612,95109,171371,196079,28479,143196,196078,95106,195829,105718,144328,143204,195810,85452,196048,101956,196084,120366,196092,195816,145565,120231,195815,118146,195821,195846,136568,195850,195828,196086,195880,196047,143714,145565,117176,196048,195849,143877
"41",144048,196085,95109,195809,85452,136594,196044,144086,195813,144086,196052,85957,143877,85452,118148,94236,143876,28397,195809,143203,195830,145593,177589,196031,195838,93385,101069,85560,87414,118144,195843,195870,195841,145503,94247,101956,105602,98619,195878,195829,141239,196084,195818,189553,195850,94247,196049,195869,105775,195816,120228,85957,195797,192167,118150,95077,143871,196081,145594,143892,39811,98614,195870,135406,136407,27343,98614,195827,195797,117149,195840,136409,117176,195819,196058,195811,195878,192169,143204,120298,189569,28397,136592,27266,195820,195818,143871,196080,143481,97732,47280,195820,195815,85453,95077,143875,136547,105043,155584,143474,195849,195809,120228,144086,94246,78686,196039,37041,196083,136545,195839,93573,196091,196092,195824,195872,144086,196081,157208,192167,93385,192167,196039,196079,196031,93205,117524,189460,196029,195871,196059,196087,28397,196534,144043,37040,195840,134164,195838,136595,98612,143892,93274,192167,98617,94369,196030,196057,196045,195808,47293,182942,136595,143876,195824,118150,195874,136594,196054,85453,47293,143873,196051,94240,196045,196049,136547,134516,195812,120230,195822,195869,39811,143883,94541,93382,120366,196078,174112,144129,195281,196078,195839,28396,195872,196051,98595,143692,143882,144128,195841,98618,196800,134299,195814,195813,196047,155584,143872,195808,85957,87410,47280,47293,120232,93201,195846,195869,196088,28479,37037,195809,118143,105775,95116,85942,97732,37036,144322,95109,93572,136594,195810,39811,93104,13043,136591,120231,136407,195873,177589,196044,118144,79946,105718,78686,143874,120231,143873,117149,143876,98615,143206,195839,117524,195281,195880,195822,195807,143474
"42",196032,195818,98611,196087,85452,119513,143714,195873,98619,105602,195827,195823,85452,136409,196088,195841,144323,195281,136546,93274,195843,118148,171371,196031,189553,195852,143870,195808,195805,79946,94243,94247,195866,120232,143714,196085,177589,196041,47293,143874,98619,195830,143870,136569,196035,195840,143714,144321,195829,28396,196092,195849,28479,95106,196085,144320,196035,195866,93382,143877,136595,182944,118143,117149,94246,195851,85454,144083,196031,101069,196044,196043,117524,186804,27265,118143,118063,196669,98611,118146,120366,101956,195843,186804,134516,195872,144327,144129,195835,195873,136595,93775,136590,136569,94236,195826,186804,144048,93572,190071,195836,195865,195819,145565,98615,196080,117149,192167,195814,196087,182944,118063,27265,144325,196078,93382,195811,143892,144083,143481,136594,195813,195870,144333,39811,196029,37040,195874,143892,27265,195829,136568,117523,196668,186804,196668,182942,98612,196086,134299,136590,120298,196036,13043,195810,136590,173843,93202,192169,196057,195281,195876,143878,157208,93573,98614,195874,196080,144325,98595,101069,118148,143872,145594,195809,145594,195835,196037,136592,192167,27265,195835,157208,189553,195841,105775,195879,195201,196031,85942,98615,144043,27265,144323,87414,136407,195829,144318,109489,145516,143692,173720,196047,177589,94246,117176,38528,155584,195816,98595,98612,192167,195612,196030,189569,95109,155373,196084,157208,136547,196045,120372,136592,109489,93419,118150,105608,195865,196034,95106,92309,27265,85453,195797,196049,143874,136594,195870,195842,196031,136569,93104,28479,98614,195612,144129,195851,145594,37040,120232,196031,136594,196042,92309,196081,134299,195852,120228,195840,105718
"43",192167,87410,195278,173843,94243,27343,136591,145565,189566,135406,196042,195818,196081,78686,195201,79946,120231,143878,134164,136568,80140,195872,136549,196037,143886,189566,94369,13043,196048,196058,195805,174111,136548,195805,93419,118144,177589,118145,47293,37041,195818,28397,101069,118150,196039,93573,120372,93573,39811,143883,137124,120372,93205,134299,195875,95105,195786,87410,196051,195818,136589,136592,196045,143203,144318,192167,136548,194734,144318,195829,95116,93205,195826,196085,195844,136591,119513,98617,144129,144327,143892,195836,28479,94243,134164,195278,101956,136407,143196,94236,134163,135406,118149,195278,196030,93385,143876,98615,136549,47293,145503,94238,98612,195786,134164,27343,85560,101956,136592,144129,118144,195830,196054,196088,105608,136568,118146,195866,98618,93201,94237,143872,114113,155584,136568,93205,143692,195874,38528,195823,98611,155373,196035,196084,195822,196032,196046,27266,94237,196086,120228,95116,95109,196038,143874,136549,195816,195823,136550,95106,101956,93382,143872,192165,144323,144129,120372,195871,98618,144323,174111,196030,196047,98611,182943,196081,93203,192168,195832,98619,85957,134299,192167,144325,195838,37040,117523,136407,134163,195201,195867,93205,195822,196033,143203,196040,98602,93382,143873,98619,93775,144320,143874,117152,27266,93573,117523,105775,189566,196042,136593,37036,196045,196036,196035,118150,141240,87414,195201,136569,143874,93419,93382,98595,37037,195871,143872,120232,135406,196085,196800,94369,196032,182942,195844,196094,196041,143883,98613,87414,195840,118148,189460,195843,196053,87410,136409,94240,196041,118148,93382,95109,196033,196080,85452,196057,196046,190071,37036,136549
"44",195868,195281,95109,195805,93274,195869,195797,85560,136547,118146,136547,195839,195852,195874,195874,195866,37041,136545,176503,117176,195826,195821,95106,136545,196048,195805,98614,94247,118063,37037,27266,144323,79946,195871,37041,95105,192168,28398,195813,195879,195830,109489,195873,195824,195797,144325,85454,196032,94237,196092,143876,118144,196035,195880,195832,136593,196080,87414,144128,143878,195832,98618,186804,109489,196040,38528,195807,196037,105043,195201,143883,195840,136548,182943,195807,136407,144331,143872,98615,93201,119513,136546,196053,195849,196083,144129,85452,196052,195851,196083,195816,195875,95105,136569,39811,98615,196053,98613,118148,27343,186804,136568,38528,27265,196052,189460,178125,195830,173720,195874,195850,196083,85454,144331,143870,94541,37040,136568,141240,98615,195278,144325,196669,134293,114113,182942,93572,85957,195834,39811,196030,195813,195852,195818,78686,143485,85453,195820,118143,186804,195825,173720,143874,196085,13043,196035,196058,177589,195870,195851,117149,105775,189553,85560,195872,135406,136545,143876,27343,195840,105043,92309,105043,118150,195872,136407,78686,105602,196094,98620,134516,27343,196054,105775,195879,118147,196031,144086,98614,28396,195875,195813,136590,38528,136591,196034,196669,28479,195797,144328,80140,195878,97732,195849,192168,196094,195835,136545,136546,28396,85453,120228,95109,114113,93572,80140,98617,143876,37040,195835,157208,119513,196046,173843,196087,144320,195879,196040,196045,136409,93201,145594,143204,196088,134293,94236,195813,98618,196045,195866,118147,117523,155373,136548,195870,119513,195871,143714,196032,196057,27265,157208,101956,93775,137124,98620,93202,144083,98614,195810
