"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"28",189315,28854,185748,176308,77197,176504,22661,178127,93536,177587,185597,149622,178830,149620,119437,85565,189500,184599,93026,176358,86258,178883,34816,196551,189496,189122,185749,185746,189505,195279,178694,181803,86302,184660,68053,195279,28855,177544,184667,149620,188978,93036,86356,85505,115685,171378,185745,93036,171376,174734,85483,178870,176919,175565,185604,171378,86280,189782,84824,178127,179482,176292,85561,93025,185598,80826,119783,184667,85483,190334,190567,85483,176916,92491,176309,79811,135698,171025,171384,180880,178830,178743,149622,176311,93035,77197,189503,85505,77197,93036,184660,178879,85557,190061,189504,196931,178734,180462,28855,86278,184664,93035,190331,176313,176309,189504,174622,85494,184668,81115,178694,80712,178740,185598,178200,86276,28854,85490,180677,86297,171355,178879,181611,68054,93026,176310,80223,86299,184672,189402,116452,186803,184670,114631,171354,180787,179072,181609,85484,84714,178870,188979,86356,86484,22661,185606,79588,189314,185745,187939,196930,189314,184672,171384,177008,188978,185604,189402,177008,84824,86297,171379,179590,189507,174717,174422,189500,86299,176339,181609,185602,178053,86356,86279,181520,176501,184600,174622,80216,178109,89607,68053,189401,189402,178744,80826,178870,189331,185748,85490,93207,93030,149620,184668,189125,190568,179653,85565,188979,78694,116452,34816,189501,184668,85489,171355,93025,178274,189402,179590,171355,189125,185749,178105,180880,176919,184667,178744,196931,188676,176331,115685,88618,68053,189504,196929,174717,180677,184666,177008,93027,86276,86302,189504,184661,189496,178127,114631,86301,174454,174626,79588,193000,174734,34816,189499,189500,179653,171377,84836
"29",187938,88618,184670,93033,189496,178105,178869,190556,176339,180880,185746,189495,80216,178478,176830,171377,84714,176308,114631,37202,178694,85512,189502,178109,131112,68053,188676,86279,178867,195280,176919,85494,176916,176504,190330,88618,38065,85489,80064,176309,189122,181090,84714,189315,85557,28855,86275,86296,178869,174622,89607,28855,176307,178523,180782,86275,93027,171377,81115,86286,190331,119437,180462,195280,86301,86258,85505,85494,189316,189495,189781,184666,175556,190061,175566,176501,87004,86276,189504,176313,185596,171378,179072,178478,180787,178478,180461,80225,189505,189506,184676,176339,120215,189506,189499,189505,93035,178198,80225,89607,86276,184672,176358,178523,86303,178109,185750,80223,34816,93027,184666,85557,189503,38064,84836,175556,86285,86296,190568,77197,185595,190330,179653,174454,84824,195279,185604,85505,86299,177544,98601,185745,175565,189331,177008,195280,85565,189782,85564,78694,187928,185595,85557,176830,174626,149622,184677,80223,180878,179653,189331,190334,135700,27160,177008,180880,184677,181611,80220,149620,171377,171354,180880,178053,178869,85565,189400,185746,98601,178478,185601,86300,116452,189503,190567,178803,190735,176358,189504,178113,85512,185601,190565,181520,178870,185745,178694,179072,196930,175554,185600,27952,189401,190568,171377,119437,174454,178127,178883,196929,175554,171337,174622,189315,180807,184662,178734,174392,178742,85484,184600,184662,144682,178879,189571,22661,68054,86297,190568,178744,179622,176339,187938,196551,93035,178805,187938,188978,184665,189495,185746,171377,180347,185747,176339,178198,189402,79811,86356,85488,28065,85948,185597,86285,124277,181803,186803,178870,86284,80064
"30",176357,175556,86356,189504,184674,178879,189781,185749,184660,136494,174392,184665,86279,92909,174717,178198,171355,185600,85490,86303,176307,80064,185599,179590,190568,177606,184675,144272,88618,85483,80225,184673,185595,179622,171376,179482,93030,84824,190045,190568,180868,189571,187938,180880,186803,190061,187752,174626,174626,184661,84714,185597,93036,115686,180461,178882,178740,180807,181611,174422,190565,188676,86298,187928,185606,93035,177587,181090,175566,86356,188978,86276,86346,80216,185604,28855,184677,195280,178198,135698,187752,190565,178879,184672,144272,185746,149620,196551,171355,177544,189401,81115,187752,176308,178202,184665,187928,189400,185750,174622,176313,119783,171354,174666,93026,185604,178883,171354,86301,86284,86296,27160,184668,28855,93025,135700,184673,178865,86301,189503,85564,185747,176307,115685,188676,77197,80826,177585,178830,178202,38065,86297,86298,184675,190565,178743,178743,171377,86278,178734,184600,184666,178743,185602,92323,176357,115685,178743,185596,86302,174666,171378,120215,92491,80064,190330,171025,184666,178803,189400,185749,196931,85490,92907,189507,27160,184676,77197,181090,189503,86258,174734,114631,178127,189502,184664,93027,176923,93207,176339,68053,178053,144271,175565,28065,178478,174392,93207,114631,92491,178866,86282,85506,181803,135700,131112,178744,174666,86298,171025,86356,93033,196930,136494,178882,181090,180880,86285,189316,174734,190330,184672,189505,184664,37202,176315,86356,93033,92323,179653,184670,80826,178105,179482,189314,80216,178865,189122,85488,92909,135700,81115,176358,185605,176315,38065,189503,149622,178198,180787,175331,92323,114631,37202,189782,86279,171355,184660,176358,184677
"31",184664,178109,180347,189496,176313,184669,93036,86297,185604,184674,178879,178882,178128,98601,184677,86278,34816,80216,78694,190565,178882,189571,189314,189402,86284,68053,176339,176308,189506,174717,184599,85512,178806,176339,176331,174422,135700,85512,185606,189125,190334,124277,185594,185605,196930,178803,193000,92909,189400,93033,79811,178867,178867,185602,189314,28855,93035,171354,178744,92323,85512,188978,176919,184675,176291,195279,190334,98601,185595,185595,180462,178803,86297,185598,189781,174422,92491,185595,196931,190565,184664,184676,190568,178883,177544,93027,85512,85565,184599,180461,86257,178830,190567,176310,85494,85512,85565,80219,184674,27160,93016,178744,184670,178805,179335,136494,174422,181520,189316,190330,178128,149692,179335,188676,189499,86282,189400,176339,184667,85483,177587,80223,84836,115686,185602,85564,85490,80712,180787,176331,185594,189507,181090,86286,181090,176315,85488,80225,86300,189507,178869,185602,185750,178734,196928,175566,178882,190568,179335,171379,185595,190330,22661,86285,178127,178202,176339,189507,185746,171377,189782,188978,180347,181803,178734,179653,84914,93025,144272,185605,93036,78694,176919,178113,178274,38065,185746,86301,190556,184676,114631,178127,179590,181090,93033,177587,181609,135698,189532,176504,171384,185750,190045,180880,79811,136494,187928,190331,38065,149620,176308,196931,178883,86285,180782,179335,86279,189315,189507,189125,178866,178105,184670,171376,180868,185602,79588,189532,178866,93207,85484,86301,174626,92323,84836,176315,177008,174736,189500,189504,189782,176830,176923,180461,144271,180880,185597,179590,93536,85512,180461,81115,77197,28065,178805,184674,196929,185746,80826,187939
"32",189501,93033,178803,196929,188676,179653,86286,175554,178198,86296,178109,93016,190565,196819,178742,175331,171337,184599,190735,98601,178274,144682,93207,174734,177587,189499,188979,180878,178806,93207,190556,93030,92907,185604,149692,178870,185747,190334,185749,189402,80826,86284,176311,34816,178744,86285,86280,144682,87004,184600,196928,184665,34816,185606,86301,176315,176504,79588,196929,149620,144271,178113,185749,85505,184669,184663,175331,189532,86301,184660,86276,135700,85506,178869,188979,28065,93207,189316,84836,178109,187939,115686,171379,176923,86303,115686,85564,174717,178870,176339,175556,190568,189495,37202,85488,190567,93027,86297,178478,189782,93030,189507,180880,120215,178882,85505,178200,184674,85948,189400,176315,180787,188978,184664,189316,184676,175331,186803,85488,176916,85483,174454,79811,176923,176916,178869,178867,189781,180807,185600,86280,185605,180787,86276,178865,86300,34816,189316,86276,85488,185596,189400,178201,190045,80223,171378,144682,34816,178743,115685,86298,85564,86257,85565,81115,87004,178202,179482,80216,178198,180461,184664,180347,189532,178865,85557,178053,196931,119783,93026,181611,80220,135698,84824,185748,119437,86301,189495,86284,181611,85488,98601,178109,176923,193000,171384,189400,184669,189501,144682,86275,185599,86356,176923,171354,180807,176313,79588,144682,176331,184660,188979,189331,79811,93030,184674,184660,176331,171376,136494,184674,175556,88618,115686,178830,171337,189504,190045,176292,80826,178109,174392,37202,184662,175554,189122,190334,184677,196929,86298,171379,178743,81115,38065,185746,93016,27952,184677,120215,184673,80216,177587,84836,181609,180347,85490,92907,98601,187752,189331
"33",184677,189505,180807,85565,178744,174736,179622,28065,86285,144682,179072,115686,190334,85557,189495,86302,92907,86346,171337,180347,176358,93035,178201,80826,195279,185601,176339,179335,178742,184670,84824,85494,184670,175565,189331,93207,86282,171377,93036,86285,86356,116452,136494,178202,178879,180787,93027,85484,188676,190331,184599,80220,85561,178128,178523,93025,86278,177008,78694,176923,177606,180347,179653,80223,188979,178803,196551,184666,115685,93033,116452,144272,86301,176311,38064,188979,178478,79811,85484,85488,114631,189501,85506,86297,176311,188979,174422,144272,86356,189122,180347,184667,195280,80216,38064,178882,176504,171377,93033,28065,184660,185594,149620,77197,189781,28855,86258,185594,86282,184670,85512,85565,119783,178867,87004,92323,85489,190331,189315,184665,196928,184669,171355,86275,196931,176501,78694,177008,188978,185606,174626,178202,115686,84914,178867,85512,85488,178865,86298,84714,149620,174454,178200,196929,81115,80220,178865,176307,178053,189507,176830,174666,187939,175331,176291,28854,187938,188676,189400,180878,185747,178109,177587,176308,189401,189331,80225,190330,86303,86303,185596,184668,144682,174717,86258,185597,28854,184676,184673,189315,178883,85488,81115,176923,28065,86346,85564,86284,85488,174626,185605,176311,176315,184675,176292,190568,189402,179482,176339,174392,144271,190331,85505,178478,181611,177008,176292,190045,181090,189125,178740,86484,189781,84914,92909,185599,179622,171354,185599,28855,84836,38065,84824,175331,186803,181803,185600,190568,180462,178867,189506,80572,171025,175565,185605,93016,80064,144271,189314,92491,28065,135698,85512,174626,87004,178202,177585,78694,136494,86301
"34",189532,178882,178742,80225,178523,34816,186803,187939,119783,185746,180787,80225,190330,178883,174392,184674,85564,119783,92323,68053,38065,178202,178867,38064,189504,115686,184676,93027,77197,178742,185594,180677,189571,89607,180880,85565,185597,189400,124277,184676,174666,85484,174622,190567,190556,84714,77197,22661,178744,184676,189506,120215,178523,85512,181090,93035,176308,185605,178734,178883,178870,181803,176311,85490,190330,178274,196551,136494,135700,86296,178200,189122,181803,186803,174454,196819,184673,196551,86356,190565,189315,176358,85483,144271,174622,92907,178127,88618,184672,28855,189400,185745,176830,178740,189331,181609,185597,92907,174736,176291,38064,180807,93033,178105,80826,178109,187939,189122,68054,196551,80220,180880,178879,85484,34816,189402,171377,87004,115686,190568,185748,85564,86280,196930,93035,89607,178744,98601,189125,185597,93536,184664,171384,190045,93025,149692,38064,178867,80572,116452,80220,174734,178879,27160,86284,144271,114631,184664,176292,184660,189315,189314,178128,149620,84824,195279,171355,189400,86299,86258,86280,184674,196931,181090,189496,85505,171355,86301,84824,181090,93026,86258,149692,185604,181803,190568,186803,178109,184666,189505,180677,181609,178053,185602,188676,171354,189532,178740,136494,180462,93036,80216,193000,86284,184666,178694,86279,184661,87004,187939,178274,184664,176504,171354,184664,178105,184662,86296,86302,176292,189532,181803,176310,68054,131112,149692,184668,86346,185601,180807,38064,80712,189402,181520,177008,185603,174392,180677,93207,85506,85494,190045,85489,185606,178744,189496,174734,180880,178740,190330,175556,80712,176309,178870,178867,77197,85488,175565,119437,184600
"35",184664,184667,144271,189506,180782,176313,93035,136494,175565,92907,98601,176358,178105,189499,178806,86346,178866,180461,119783,115685,85489,85512,92323,189503,176916,144271,174736,93016,81115,85494,93033,184669,180347,27952,178870,184660,176307,179335,92907,176501,176291,86280,144271,178744,178806,93536,80572,180677,178744,189571,171379,189496,114631,178803,86302,68053,93030,93036,190565,68054,86280,188978,187939,178803,93026,119783,180677,116452,184666,176311,184675,176923,93026,171378,176313,195279,85512,189402,176830,92323,80225,189499,86303,185602,189500,93033,28855,178478,176291,86278,179653,184672,178883,189502,189495,189781,86257,171376,85561,176309,68054,80712,176308,27160,190556,86484,85494,185749,175554,178128,85484,196931,187752,177587,174392,86257,86301,175331,189532,87004,85557,178127,179590,178128,184667,174666,185750,179622,177606,187938,185750,84836,178694,180878,178105,176339,185596,180347,22661,149622,86258,189402,185602,178127,86484,85505,189532,174734,34816,176292,92323,131112,149620,185748,28854,178734,27952,196929,80712,89607,84714,85488,115686,184674,187928,93036,187752,171378,185745,190567,85561,176313,174736,176313,174392,188676,178201,175554,79588,93033,196819,185598,189502,180462,176501,34816,144272,187928,86356,189122,22661,171379,185602,184675,196819,171355,189782,180807,189122,180880,85948,144272,86257,189496,34816,176501,80712,171376,184677,78694,178202,174736,174622,174717,184670,178128,86298,84914,179653,189507,180878,189505,189495,184663,171355,188676,84914,189331,171384,175554,175331,195280,180677,171378,93026,180878,181611,85488,86284,178128,185604,175565,86346,38064,178734,92491,171379,176923,181609,176357
"36",179482,189782,196928,149622,189122,181803,80223,179622,181090,174622,93036,85505,93033,86299,189316,115685,176919,181609,178740,27160,184663,38064,171379,176504,135700,180880,86257,88618,178274,80826,178805,86300,177544,116452,180461,86275,178866,196929,98601,180461,86282,184674,179653,176308,80220,179653,80216,85483,85557,176313,178198,115686,190334,86286,189501,85483,28854,85490,178830,185601,178198,185596,178743,189502,27952,38064,184660,178866,86279,195279,178053,177008,184660,178128,176310,189315,189500,178830,189505,178879,149622,174736,80712,196819,185600,135698,189500,176308,171378,185746,188978,174666,68053,180868,86296,189781,80826,181520,178198,184663,178883,174454,178744,38064,178744,180462,189506,176923,181609,178803,189122,86356,190567,174717,86286,189505,185603,80064,93207,177587,85494,176331,189505,92323,189506,85494,93033,80219,188978,185600,184676,189571,178830,115685,185604,176315,184666,93034,93025,176339,176916,185603,92909,85505,85506,189315,84824,184669,176308,181090,144682,180868,176308,189504,86286,86296,115686,184660,188978,185748,184672,171378,86286,84836,149692,185603,184668,184662,136494,181609,181609,177585,86298,176309,176358,28855,196931,174666,180782,189331,184672,171337,174454,80712,93034,176357,185601,144682,174626,87004,86346,87004,189400,27952,180880,178127,171378,85505,28855,174666,136494,180677,190567,180880,86302,176357,179653,93036,34816,189401,185747,116452,178883,27160,178128,84824,189125,86275,124277,185601,171377,178742,176916,98601,174454,93016,86286,28065,135698,189782,80572,178105,178806,185604,86280,86296,176504,176311,176308,184599,178274,89607,176339,181090,171337,185598,80712,180868,176830,27952
"37",79811,189331,135700,196929,187752,176923,188978,185750,28855,80712,176313,149620,85561,174392,80220,189501,85494,189532,184599,174626,79588,85505,179622,178202,179590,184664,171354,174392,131112,149692,189499,81115,179653,176357,114631,196929,144271,28065,144271,178879,185596,184661,178743,178127,38064,136494,92491,195279,189401,178202,176919,175556,184668,184672,178113,189316,85565,178867,190330,144271,186803,175331,176916,184666,176501,179335,176339,190568,186803,195279,93035,85490,187752,93025,86298,85488,174626,86258,28065,93025,174717,86257,93035,176357,189505,175565,80712,86299,180462,174422,181090,189506,86278,84824,144272,176504,144272,186803,189400,187928,189781,174734,174392,176291,120215,124277,171377,184674,178806,22661,115685,181609,184673,115686,86297,178830,28854,185601,176311,85488,184668,98601,189125,184676,189501,190334,185605,196928,174422,189314,181611,185749,86299,171377,86303,80216,171384,119783,184667,174392,80826,189532,179590,176292,178883,79588,80216,86356,178870,190565,180677,175331,171379,176504,184677,180677,175565,184668,188978,178478,187939,176309,176919,185594,178113,195279,92491,93026,177587,184666,85494,180677,171379,86299,149620,178478,88618,178523,86301,37202,190061,80225,196931,93027,178201,87004,179072,189781,80216,177544,80712,85494,144682,180880,180462,177587,178805,178870,189315,149622,177544,28855,184664,149622,190045,174734,196930,174622,178869,86278,124277,120215,178865,92323,176292,189122,179482,98601,86282,93016,124277,174454,178883,86302,189401,98601,185600,171378,189122,93207,135698,92909,84836,119783,178740,175331,178127,178806,178805,86302,185594,184666,184667,177587,93016,174454,171377,185605,184663,180462
"38",179653,86297,184674,180787,80219,189500,38064,178869,85564,28855,189331,86280,185745,184669,189507,178882,178274,80572,86279,28855,86300,178734,185600,190568,184669,175331,189496,178198,185748,174622,119437,115686,115685,176504,119783,38065,181611,80223,92909,115685,85565,178805,190556,85565,180787,80064,185596,136494,185605,190045,176919,188978,80572,189504,178201,193000,184599,190334,86276,185748,38065,86279,189507,184674,187752,185748,189503,92323,85557,180677,178830,93030,177008,27952,93536,179622,80572,180347,189502,92491,93036,80216,88618,86303,178202,177606,195279,188978,86286,180347,177544,149692,187928,196819,89607,115685,180807,184600,27160,86285,178806,28855,93207,171378,185596,85557,86258,178805,144271,171384,124277,184666,196819,85483,178202,86299,119783,85565,190330,196931,178274,86299,190045,86276,176310,185600,179622,178200,185597,196551,86298,189532,89607,135700,171337,86276,178870,85483,189402,184660,178127,189507,85483,86299,184666,185748,85505,144682,174422,189402,190565,171376,178105,176291,120215,176308,79811,189495,189505,80826,86286,189496,80219,80826,93030,190565,180868,115686,78694,86303,136494,196931,93036,188978,181609,176308,86276,190331,190565,93033,196930,28854,86302,184670,28854,178274,181611,86346,184676,176331,189122,176291,86276,93025,87004,119437,86257,174734,77197,180807,178198,178200,171025,189495,196931,178127,85561,189316,178201,131112,184667,38064,85488,190061,184662,86286,92907,185603,135700,193000,80572,93035,189315,180807,86300,178200,171376,77197,93033,188979,178274,190567,68054,85564,171384,176311,185595,178744,176357,114631,86484,92909,176311,171378,178200,131112,185745,196928,85483,92323
"39",86275,185746,86275,144271,119437,186803,34816,179653,93036,92909,187939,80216,190567,119437,178830,174626,93207,174717,185595,189331,84914,179335,85564,175565,176309,189505,93016,144272,86356,189331,93207,189500,135698,178053,186803,86278,189125,179072,189315,93036,93016,175565,185594,124277,185750,188979,85489,119783,93034,135700,149620,85505,184599,178869,178743,190045,178867,185606,181611,28855,176916,85565,178870,180782,179335,176923,184669,85505,178742,93536,184660,174717,80216,178198,178523,178805,80826,185603,85948,124277,181090,93036,178882,178105,179482,174666,180461,88618,174422,85489,184665,185747,98601,185747,180878,190567,184669,149692,185746,180462,86257,189782,178200,177544,34816,189781,85512,85561,185596,189315,85505,185598,176339,185594,184672,92491,92907,181803,184668,189314,178201,177008,80826,80216,184674,193000,176501,86298,178882,144682,93025,177606,85506,89607,176292,176307,84824,86284,80712,86284,184599,184667,189505,178053,178274,189502,188979,185597,184666,178740,85489,174717,180677,144272,180461,178053,184670,180807,88618,86286,178202,85489,185598,176919,86279,185606,85483,178105,188676,184600,181520,92907,175554,178202,189504,114631,85505,189122,86298,177544,38065,86303,84914,178694,185596,184669,93035,179482,85488,190045,85488,184674,178869,80223,196819,189401,181090,28854,85490,178200,178523,190565,38065,175565,86285,178867,189504,80064,185745,92909,177008,190061,178128,185605,180868,181520,84836,185599,185596,174736,86301,176313,189781,189315,178109,177008,187928,176339,85561,180880,185595,181090,178879,176331,180787,86484,85505,176308,185604,190735,37202,189401,180347,176291,193000,190567,189501,171355,176307,181090
"40",178744,178806,81115,86279,86276,184666,174422,184661,184677,176357,180461,177544,187939,189316,144271,174392,189503,180782,184673,144682,184674,86301,180868,185746,174454,135700,180347,184669,80572,174392,185747,85489,80220,188676,171337,178478,93034,177544,85489,185598,185596,189125,93025,86303,80712,88618,135700,178869,124277,85565,119783,84914,190567,86299,184662,176358,78694,84836,185746,81115,86279,189314,185599,86257,178740,188978,93030,176504,177606,86257,190735,171379,190061,180880,114631,185597,180878,174736,189532,180807,80223,178865,171378,178113,171379,87004,174622,189500,178128,81115,178743,187928,186803,180782,86284,87004,80216,178523,176501,34816,184663,178523,184673,185594,174626,80572,185750,86303,86282,185605,176916,80225,178109,184665,185600,176311,135700,178867,144272,180677,176357,195279,184673,85483,93016,85494,187752,171379,171384,181611,189496,86279,175556,188978,189316,86298,86282,135698,86276,179622,189316,180787,184675,176501,178870,85948,196930,178805,188978,174422,196930,144682,185748,189400,189506,176339,179072,93025,81115,171384,189314,189505,189507,184660,178879,181609,188979,189532,86276,171378,187928,80216,185748,85506,85494,85489,86278,189781,189400,176919,85489,136494,85506,180677,80712,180807,180868,184600,189504,189571,178478,185595,189781,171379,171384,185606,178734,189125,178109,78694,178202,93536,178109,184668,190331,190567,92907,184663,196551,93035,85565,115686,176331,176331,171354,178867,178127,189500,136494,86296,119437,93027,189503,178742,149692,178053,114631,178127,144272,175331,190568,85489,184661,189507,98601,180878,189125,171376,37202,176830,175565,196819,189506,176292,184664,176504,189504,92491,135700,86280
"41",184663,88618,144271,174734,176830,178803,93036,178740,188978,174717,178870,176313,187939,175565,180347,189505,86278,189499,190045,119783,179482,176311,86280,184661,189571,93034,178740,84824,189505,189507,195279,176311,176291,174454,178201,177544,136494,185746,37202,187939,178830,176501,175554,171337,184599,181803,178742,85488,174626,174734,38064,171379,185604,149622,189495,180878,189502,86282,86300,189314,86303,189506,189782,85490,196930,171025,190331,178865,181520,185601,184675,85948,189505,185747,190331,193000,92323,184663,185595,37202,85561,85565,28854,115686,185746,185605,174666,86257,136494,180787,178694,174622,86300,93026,190735,80223,114631,171354,185594,178806,184661,85561,92491,190331,86303,171376,93035,196819,184663,98601,176313,180461,176315,85557,178830,185600,80223,178053,189401,179622,185750,86300,28855,176331,37202,149620,176358,93536,176308,180807,85565,180347,184662,174734,136494,177585,189499,85494,178867,85557,86356,178109,85565,185748,189781,176307,174622,86303,37202,171376,80712,176309,189504,124277,80216,184600,176310,171384,79811,68054,119783,84836,176308,181609,184660,185603,176310,178109,190568,85948,195280,189781,174717,174734,175554,92491,176331,179482,180347,68054,190567,120215,38064,85483,184600,179335,38064,180880,84824,84714,93036,178805,178742,178478,178053,98601,93026,190331,177606,38065,80223,181803,178743,178201,176357,177587,185749,149622,178865,92491,178867,178743,190556,180787,177008,189314,28854,93033,119437,135698,78694,86279,86280,187938,184672,178105,80219,28854,188979,185601,178105,68054,86279,184670,174736,189314,84714,187928,178867,144272,177585,184676,93016,184662,180868,144272,185594,174736,185602,178830
"42",187928,178694,178870,86300,84714,185599,86346,179072,93033,85505,86275,176292,149692,136494,178694,92907,184677,34816,189507,115686,184664,190061,85490,144271,184661,178128,171384,22661,188979,180787,87004,181611,179622,178879,176313,135698,189503,189501,171378,178113,178200,84714,184662,190565,171337,176313,86258,85506,86282,171376,188676,92323,189499,68053,115685,171025,144682,185594,176358,195279,178743,188676,85561,178869,193000,171376,176830,190568,93036,176313,92491,180787,185595,89607,80225,178879,86297,87004,196819,178053,98601,175556,184663,189500,178128,180677,185603,177585,93025,178882,93027,189504,92909,120215,185598,88618,79811,189400,80826,185600,93035,178806,180782,84914,93033,180677,176310,186803,93207,178803,187752,176830,187752,86301,195280,86279,190061,68054,188676,77197,28854,86300,178867,171025,184676,93034,119437,181609,190565,174626,86356,120215,176357,86296,185604,179335,93536,184599,185602,171025,176504,184663,178742,185747,189504,195279,178113,184676,180878,178742,189122,190556,189331,178128,80223,93025,185745,189502,86346,85564,174736,135698,175565,176830,190567,178803,185605,174717,184669,149622,185599,184666,176358,86275,175565,89607,189402,189571,178870,178202,184661,176919,86296,178201,179590,176315,189499,84836,86257,149692,176916,176315,189502,79588,176923,93033,181090,135700,189400,86300,190045,185749,178105,131112,178806,80225,189316,178744,189496,144272,195279,171025,189314,93034,189316,181609,185746,177585,176923,178274,85494,178883,190045,178883,185595,190061,188979,93027,190567,184669,149620,85506,93030,187939,84914,80225,184667,178113,174622,176339,171355,178127,27160,85948,184662,120215,86303,180461,185601,180807
"43",180782,177585,171378,185599,28065,93033,188979,38064,178865,85490,37202,86258,174454,179072,93016,178883,178105,178694,136494,86275,89607,86275,80216,119437,37202,86280,189503,178879,176358,188676,178879,144272,86258,93026,178523,93025,86278,185749,178882,178053,93207,37202,184660,175331,171354,92907,178113,189500,189499,184677,93036,176308,68053,180880,93016,189122,179072,185595,178478,189495,181803,179622,175554,187939,196931,178879,177544,184599,185602,171384,177544,178109,179072,176292,185604,180807,184677,178200,115686,189502,86280,179072,184674,180461,92909,180462,184669,185606,176339,179622,189505,184675,178883,189507,185598,92907,176310,180868,85490,178740,85490,185601,177008,176357,189495,189402,176307,171376,34816,27160,181520,187752,27160,177587,190334,190567,171354,119437,93025,171376,86298,175565,177008,189506,27160,176830,185605,87004,187752,181611,80064,184676,178109,175331,196931,174392,187928,120215,189314,116452,180462,190568,178113,189507,86300,190061,93027,184663,185603,174622,114631,178740,196551,177585,180807,84714,176923,176310,149692,185747,176307,78694,131112,89607,189125,27952,176315,189331,149622,144682,185599,180807,185599,185601,176291,80225,178201,179335,188979,93016,80216,176830,190735,186803,85564,86284,180461,131112,193000,178740,190735,189402,119783,190568,86303,149620,176916,86280,180868,178523,177585,178740,86284,189331,92491,188676,115686,119783,86257,85561,171355,86275,184660,86302,189316,86302,185599,176916,176308,86285,185597,184669,174626,38065,80220,189495,184672,86484,27952,84824,178830,85512,196551,174626,85484,184674,81115,180868,175565,187938,184661,184674,190334,189314,80219,171379,175556,189495,178806,85489
"44",93034,28855,184669,86301,185601,86346,171355,184664,93030,80225,27160,178803,114631,176331,87004,179653,84714,85489,86297,196551,120215,171337,176310,171355,184666,189125,180677,80712,178870,86258,34816,185600,185603,80220,93026,86299,190331,188676,178053,116452,176830,144271,185601,80712,176313,178882,86299,180868,114631,178128,80064,196930,86298,187752,178806,176916,189506,178806,93030,180347,85506,86257,178274,185595,136494,177544,189314,190565,93207,180878,85494,184664,184600,180878,179653,174622,178198,86280,189499,174736,188676,28854,28065,187928,135700,190334,189400,84714,187938,180461,176309,174622,89607,174622,85490,185602,135698,92323,189499,184663,80572,27160,178127,81115,178053,185748,188978,179335,189503,38064,178867,174622,185597,85505,92909,93034,178523,34816,124277,176308,174626,189782,136494,176309,178694,178869,193000,185594,196551,184663,178805,84836,177606,178830,184672,184673,85484,84824,178742,37202,85505,85483,177008,144271,86258,178127,189401,186803,189401,124277,189122,178053,131112,185596,177008,84914,178803,89607,180807,85483,178742,195280,174734,181520,86282,189782,185603,93027,85564,86279,86276,185749,144682,176309,28065,184662,175566,80712,135698,196929,178202,93027,189315,22661,190568,189496,180787,190565,184667,184599,189401,68053,189502,79588,175565,86299,77197,190331,177544,187752,93030,79811,171354,185606,189402,171378,184663,38065,78694,171378,189331,196931,38064,176313,93026,179590,135698,189782,184675,84824,38065,196929,178830,144682,80572,171376,176291,193000,144271,81115,86280,116452,86275,86285,176358,181090,174454,177606,185594,93033,179482,179653,38065,28065,115685,171337,28065,174736,185601,28065
