"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"28",95092,190131,194382,99468,135441,69697,101167,172169,101166,130792,106352,168395,177025,88998,136891,93693,106359,135441,134498,101165,92809,99456,80060,99548,102378,99416,177025,88955,87420,101955,97847,92310,95090,105239,95091,106359,109490,105523,138068,88068,107353,101875,79970,80060,134506,88968,101828,99424,144368,88969,159737,88993,86829,136891,99421,88969,88980,101171,143195,101157,89000,143452,143471,97411,106361,99454,115162,38348,138068,102284,99418,86829,99751,101165,97440,136487,99453,136481,185744,102284,105768,143469,143195,80060,194382,105298,88973,92024,90309,101164,136487,103539,79970,101875,145499,99544,99431,106352,196998,103539,88970,145501,106351,106359,97440,99416,88964,196999,101160,105527,48685,187582,105767,79970,99423,101168,96328,145501,143449,88981,101955,181057,105826,69697,97410,88977,99431,88964,144122,196712,89000,99542,105830,96435,97733,134302,72140,189563,106538,106668,101166,196842,100138,105298,88989,99546,149547,151894,95324,143312,100138,101955,99425,101060,116354,85943,187940,189563,105294,105238,196848,104812,80838,99544,48659,97415,105768,88995,88994,168395,88964,85943,99368,64085,88981,143469,95090,89000,101955,28850,106349,105827,105298,99419,145501,196861,195243,95092,88964,136487,159738,143462,107352,98907,145499,90309,99416,88973,110023,194381,187940,88049,186975,85943,143450,95088,103539,101061,92436,92312,105523,88956,197000,149547,105296,88066,138123,106359,88950,136941,110023,99368,101877,97409,101157,187940,105241,196355,101171,101828,137680,101168,49855,99454,99457,143462,159738,88962,88959,88974,88049,88953,136647,135441,88954,101063,197001,194079,99431,92481
"29",105239,175586,101955,88955,144344,99453,99422,36274,88960,101962,88999,99237,92480,134506,143312,101162,101955,88953,138068,99413,86828,118056,105604,88959,88992,88954,97851,106483,106697,134304,86841,106357,88999,96329,101161,189497,89000,88966,34888,88974,49853,106361,105239,89000,99456,88978,149547,175586,143469,138123,97853,99420,86829,99552,195243,196844,136644,196843,99553,105297,99453,95091,105296,190131,196844,106358,106360,63924,149547,149547,197000,106353,115162,134498,106504,88998,143471,185744,185533,106353,105296,118056,88951,99417,88960,143450,94651,105241,196843,117530,92480,99454,99431,145499,105296,99419,137641,38348,88964,102284,192598,101963,159737,159735,99751,189563,101159,72141,88962,96435,101064,92481,99422,97409,105768,97414,187940,196737,143462,138123,136941,196545,88989,88977,143469,99552,177022,105830,106353,105527,99421,49855,106358,99413,149547,48659,101059,105767,105523,99374,88973,135441,100138,105238,49854,105524,136644,171026,192617,144319,92313,88997,196737,80838,99425,99548,88995,57781,97428,88970,105830,97415,88993,194380,88962,88994,93024,194548,85943,106668,177025,99548,189497,88968,86828,106361,144319,97733,197000,159737,144343,143499,99420,97847,63945,105523,88998,88994,99544,143455,101957,175586,143462,38348,95092,159738,106361,106349,88951,99426,134302,105830,109490,138068,97694,179589,88966,101875,143469,171026,101159,86829,105239,101169,189563,194383,99425,107352,63945,107353,95090,101059,105296,99426,144344,88965,95092,143462,175574,88984,136487,49855,134506,105524,86829,48685,99468,99237,85940,159735,181056,99368,97695,192598,105293,48695,87420,136890,99374,88980
"30",99426,87420,88956,49855,95094,105529,101163,143469,190131,175586,143379,96327,105293,88960,101161,194381,196737,96328,109710,86828,72141,49854,49855,105296,197001,55756,196737,106483,106504,101059,101168,48695,159740,92807,88957,95090,97411,134304,144343,101165,88955,105829,101062,143471,105529,95079,182564,88997,196848,105293,196848,88068,196847,118056,197000,105293,97415,92436,190131,159738,99415,90309,135697,101168,182564,49855,92312,177022,186975,182564,197001,197000,49853,136487,92312,196846,88960,171375,136644,95091,101828,197001,88964,136645,107353,99548,97846,101064,107353,103539,95088,99437,134304,196842,92481,136644,105293,130792,196847,190131,96327,134506,101162,36274,101165,106357,105828,34402,106351,99553,104812,85940,192618,63945,97415,106357,101170,106538,105826,196545,144368,99414,99413,137680,72140,105527,192598,143312,115162,143471,87420,63538,99454,99542,105830,135441,144341,88966,100138,106349,136645,92313,90309,88984,99421,106353,136891,99548,144368,99422,99454,136647,88980,189565,100138,168395,194380,106360,105239,88973,105829,95088,105527,196842,159739,87420,101060,117530,88950,99412,136645,97439,95079,99415,151894,196998,49854,105527,97415,101166,98907,97409,88955,196846,151894,93693,38348,182564,97415,143195,97410,101955,48695,95089,99454,181056,88950,101963,92481,101873,38348,63538,143449,34402,143379,196712,101170,101170,136644,106357,95094,189563,123839,194383,143455,105828,134506,88995,88998,99424,93156,101062,99415,110023,48685,99420,101159,196842,105293,196844,95088,99237,99546,99424,187940,99237,99414,80060,175586,105241,105293,101873,99452,177022,123839,99546,105525,192672,159741,95112
"31",196846,194548,194079,105527,136481,101163,97428,89002,99424,69697,106504,194383,105830,106353,85940,106349,101061,117926,144122,136941,106668,95324,97853,91830,144341,80838,101160,95089,95095,48685,95095,99436,182564,186975,88995,95090,88999,97847,136646,57781,95088,88068,55756,105768,99415,144344,175586,92807,195613,101170,38348,48685,136481,105294,105529,101060,69697,192598,88960,195613,105768,185744,138084,194382,107353,28850,143379,92312,88981,159739,135697,99553,171375,196861,144341,134292,177022,143450,88959,96435,192672,95092,105297,190131,143455,88957,134498,95324,172168,97693,143463,99414,101168,99424,105829,99417,99751,105297,97417,185533,105527,186975,105525,187940,189563,99436,105297,106352,99456,92310,101061,88968,101171,196998,105296,99413,187582,101957,88961,101163,48659,99423,143450,92481,86841,197000,143463,143195,97695,99368,195613,36274,88998,196737,91830,93693,101165,144368,88984,189563,101165,101160,85958,97847,99237,88953,105827,136644,99552,172169,134302,88965,101169,88968,181056,136646,99365,101170,88960,99417,100138,194382,63945,100138,72140,136643,72140,88950,134506,171026,177025,99751,107353,99552,95079,105829,171375,177602,196355,101171,136648,88997,97410,159736,48685,99423,186975,143452,135697,123839,96329,143471,143195,141537,95092,88954,97415,143450,99426,99424,145501,168395,134506,149547,144341,196999,99431,99454,99417,88961,144122,99420,106538,159736,143452,196998,89000,136481,105826,177602,95095,88968,88973,99436,95091,28850,136481,106353,100138,196545,63945,101062,99414,97693,88966,101060,134302,89002,96327,97410,95090,63924,85939,86841,172169,36274,88978,123839,88965,94651
"32",105238,105827,88984,101877,143449,92480,136645,99414,85940,88992,196545,159737,136643,135441,89002,106359,196843,134302,49856,92807,177025,99431,99542,85940,92480,97410,88994,116354,98907,105523,90309,88966,80838,88068,197001,20679,196999,34888,197001,138084,107353,159738,196545,106356,144122,79970,144344,49855,88973,136647,102284,189497,105298,175580,88953,144341,143463,101166,99437,97411,89952,95079,88951,99468,106697,177602,106351,105296,92310,134506,85939,196998,99416,123839,99415,99456,143455,144343,99413,185533,144122,159734,106352,99548,101063,197000,92312,143463,105529,90309,181057,64085,88994,101171,182564,137641,92807,105767,136646,88068,88968,99453,101877,99457,48695,136941,92481,194383,134302,95089,88968,97847,196844,159734,95324,143462,196843,88968,134292,101168,34888,107352,99424,196844,105295,172168,105828,107352,95088,88961,136645,88957,196843,159739,197001,138084,89952,88049,136891,101963,171026,105296,49853,88950,159737,196712,117926,99452,106483,143499,88954,88978,88960,101165,104812,99421,88998,80838,97694,99413,159739,196712,182564,80060,143467,144122,105827,91830,134304,151894,99420,88968,94651,88953,97440,92481,105298,101064,194380,99423,101165,105604,196846,79970,95088,88953,92436,109710,197000,92310,49854,101167,101157,105525,189563,196999,138123,88964,55757,99436,171375,105699,144344,151894,101875,92480,64085,86841,171375,88966,175574,88981,185533,196355,87420,34402,49855,88964,97417,99374,194382,99421,101957,143379,85958,105239,88965,134292,130792,63538,196843,88951,86828,92310,99437,99452,88989,134506,105525,168395,95112,97733,194381,196861,109490,143467,97853,172169,88973,95095
"33",95095,95079,20679,101168,101171,137641,175574,88950,179589,105298,105826,159740,130792,105830,106483,101955,105298,95095,159739,88989,92310,185533,97846,99546,181058,72141,136647,185744,105527,86841,95112,101159,92481,196712,143452,88977,88992,88951,136890,49856,86841,196842,95324,89002,95079,92312,194548,95092,105524,185533,106359,101160,88977,99412,196737,87420,99422,101060,101059,106356,49856,196861,143499,99415,88953,88964,86841,99368,99457,135697,194382,105293,116354,99421,175586,88977,95090,143312,92480,135697,49853,99365,80060,101064,63945,103539,106361,118056,88992,143450,116354,106483,135441,86841,101170,134304,101962,99553,105529,88993,95112,118056,97417,86828,196736,97853,179589,175574,99414,55756,197001,185533,141537,105241,49856,196844,196355,88066,88963,63538,143379,99457,101061,99237,105829,105238,97414,196999,63924,144343,93693,185744,196736,99553,136645,88969,97693,63538,101160,196737,187940,136941,105239,135697,137680,106353,192618,101162,99452,88965,177025,115162,159740,97846,92807,93156,95089,115162,99751,87420,101873,196844,137680,88968,101171,105239,95112,189563,100138,88973,49856,96329,88989,105527,36274,159737,97853,136643,143469,99368,88950,101168,88995,93693,92480,57781,101064,95095,88961,136644,99552,185744,88954,101063,95112,101157,136645,101062,55756,189562,99421,134292,88992,136481,99553,88954,134292,88995,48695,105767,97417,136890,109490,88977,101877,97411,48659,88964,134292,95079,159741,88998,136646,110023,99553,99415,168395,106349,105297,195613,79970,159737,101169,92480,185533,101166,106361,106359,196999,88980,85940,134498,102284,99374,99453,106353,89000,187582,99542,97853
"34",92313,149323,106483,48685,190131,34402,96435,99453,36274,99416,101062,92888,105297,88989,105238,110023,96327,101875,93693,92888,88973,196737,101828,97847,159739,97733,69697,101957,92024,196999,95090,97428,136891,159741,88966,107353,99542,135441,101962,69697,143312,88955,105827,177022,89000,101063,143455,143455,72140,187940,185744,159734,86829,99416,101063,105827,189565,105293,196843,101062,105699,97851,48685,159735,134304,196846,196843,96328,143469,185744,89952,105239,189562,99546,97693,196736,99453,55756,106697,175586,105239,101873,99425,95094,143462,145499,143469,101159,88978,106350,143452,182564,106504,69697,172168,88961,105827,101875,143471,182564,97695,135441,99237,91830,96875,106359,143469,136891,196846,89952,135441,106352,138084,143452,63538,95079,194380,105525,175574,194079,143463,63945,117530,97733,36274,130792,136890,136643,144343,99419,86841,99453,144343,88970,105830,49856,95088,89952,171026,101061,175574,88968,182564,101873,159737,97846,106357,106351,99424,171375,95094,138068,107352,194383,63924,88068,88951,95094,189565,101159,136890,99365,79970,101064,49856,99422,116354,101063,194383,99553,97417,101170,181057,194548,136941,101164,168395,106359,105525,94651,134506,97846,106349,105826,197001,138123,49855,143452,97846,159740,95091,105294,89002,186975,117530,149323,135441,192598,195613,86841,135697,105239,105295,101166,136646,88963,88974,143449,101955,196355,91830,99437,101060,194383,137641,187582,88997,106504,194079,159740,93024,55756,192598,196999,87420,99418,136645,134292,101060,106358,171375,159736,106483,182566,92888,105699,182564,99425,92807,97439,105529,96327,72140,134304,105524,99423,99548,136891,185533,95091
"35",90309,99363,159740,196998,101171,105527,63945,99422,79970,92809,99456,63924,99437,92312,136487,189497,168395,88969,92809,105297,101957,106538,186975,135441,79970,143462,159738,144341,105604,88993,143467,106668,91830,101962,136891,102284,92310,105238,134302,101166,80838,189565,92312,101157,107353,145501,196712,106358,99423,106360,95090,138084,89002,101159,189497,101877,196844,97417,195243,97440,96435,105294,187940,80060,181056,106668,189497,101063,97853,99418,181056,115162,99422,195243,102284,143499,48695,101060,106351,79970,190131,95089,92888,97417,105529,99457,97428,106359,137680,105525,88963,101166,138084,151894,159739,99548,196737,97851,159735,101963,106351,143379,182566,99237,143455,143195,189563,143450,105296,88959,115162,49856,181058,88968,196861,92024,136487,79970,172168,98907,159737,88968,194380,101875,105293,185744,99431,95088,101873,192617,101962,101828,107352,99456,136647,88960,175580,105296,99417,116354,110023,105297,106353,106350,89002,143195,99553,189563,105529,196355,196545,106668,159738,101171,88954,88999,172169,159740,196545,49856,159737,69697,159734,86829,109710,96328,92312,105830,101957,97411,194382,63924,95092,137680,85940,136891,101957,97693,99374,106349,106361,189497,95088,177022,92481,136481,105529,97846,149547,137641,185533,101063,106349,196736,34402,105767,135697,105295,159741,92310,143471,194079,88974,189497,106538,105768,181058,80838,88068,99417,182566,175580,97846,175580,20679,88978,101159,194079,88956,106483,88973,55756,168395,143452,105238,97846,182564,196846,34402,101962,105527,192618,97410,136644,136647,88049,97851,136645,189563,159734,55756,28850,49856,49853,196848,86828,194548,88994,97440,101161
"36",101873,88969,93156,89002,141537,101164,136891,80838,136890,99457,196843,88965,86829,97439,99751,99422,101828,99751,97847,137680,99422,105828,99751,101164,117926,89000,134506,63924,96435,105293,49855,194548,196861,69697,99415,97440,88954,134498,194548,99421,149323,143450,85940,80060,105298,196842,194382,136647,101157,143471,143463,96329,196712,85943,144122,196736,92480,106504,105827,159737,36274,80060,105238,143312,86841,88974,101873,186975,89000,88995,159734,134304,145501,101164,137641,109710,105524,96329,105524,97410,97847,96435,136646,49854,80060,101159,105294,92888,99454,20679,105529,171026,101064,69697,95324,88968,96327,99426,101828,99422,99548,99368,143471,196736,55756,134292,175586,95092,38348,97439,144122,93024,55756,182564,105768,99425,105241,106353,105828,106350,97414,105295,106504,90309,99363,101828,102378,135697,159740,194079,92313,106356,168395,99553,134506,101873,143463,99544,99548,99436,97851,99431,105525,49855,143450,177025,90309,97417,197000,99365,99414,143449,72140,143469,175580,88957,143195,105768,99436,182566,49853,49853,101957,88960,143449,99437,93693,97694,99452,95095,95079,48695,92888,97851,64085,159737,93693,194079,88954,99415,135441,197000,110023,144122,97847,143452,88959,88953,138068,186975,88974,134302,105830,195613,159739,97415,104812,138068,101062,88980,187940,106361,96435,97440,159738,105699,49854,137680,88997,99431,175580,143452,123839,106359,48695,105298,101955,48695,95095,143467,88994,143463,105830,196848,136648,97414,106359,95095,105295,134304,101873,99751,88961,101873,99417,185533,106538,143449,136648,175574,48659,92436,99751,88953,49856,88970,123839,88956,143462,107352
"37",136890,196843,105241,196848,109490,63924,99437,196355,88970,194380,92310,72141,101169,99237,97853,143463,48659,105241,101873,189497,123839,63924,88978,93024,99454,96875,92480,159741,34888,88961,186975,101160,196737,109490,159739,185533,105293,86841,189565,179589,177602,97411,172169,134292,99365,88068,101163,105525,92480,196842,88961,143462,106357,88997,106360,159741,92807,86829,143452,101064,72140,88956,88963,143471,105527,106349,196843,93024,104812,143312,141537,99421,105525,143379,88965,101164,88994,159736,97693,99544,95092,105294,101171,196998,189497,172169,175574,88989,72140,105239,79970,69697,101163,185744,197000,92481,85943,88066,186975,99237,97415,130792,106538,101957,159738,97733,196847,34888,143462,134302,143471,197001,101828,99419,88066,102284,175586,189563,88968,137641,109710,96329,97440,101162,196999,101163,99425,97733,144319,175574,88953,143195,101167,149547,92809,88955,185744,88950,141537,86841,105241,143471,48685,195243,196545,194380,97695,106360,105529,92809,99426,99417,105827,182566,105768,95095,64085,109710,93693,101169,99417,97853,136648,99374,93024,105827,107352,137641,117530,88989,159740,144319,99426,109710,99431,105830,105524,101163,107353,63538,88962,196998,57944,101163,105604,88959,97694,88951,96435,99542,143379,92481,172168,145501,105529,99423,189497,95091,101170,99456,106352,97428,141537,88969,138123,86841,159734,97846,107352,48695,189565,117530,192598,177602,92809,105296,145499,88955,141537,136891,96329,88980,192617,105527,105827,49853,48685,141537,38348,88950,134506,88962,196843,85958,99552,99452,192618,105523,136891,136645,159740,159740,136487,88960,130792,106349,138123,137641,100138,99416
"38",189565,104812,196848,189497,92480,34402,95094,92312,97846,57944,136645,99548,134506,134302,88984,88998,88961,88978,182566,99420,95112,95089,95095,101169,48659,101875,88993,96875,101163,88997,106349,192598,105828,175580,105296,106668,177602,88994,86841,117530,88960,105768,88974,105529,197001,99374,105830,143312,97846,88966,99426,106360,134302,143469,99552,171026,96435,99546,105239,88960,88998,99457,197000,106351,88969,143449,101059,88980,88959,99553,63924,106360,88066,104812,97693,63924,186975,88995,175574,137680,90309,189562,106349,106359,99237,172169,95112,57944,143312,101873,187940,159735,100138,97693,88959,189563,95090,149547,88957,149323,196545,136487,89002,88974,177025,195613,88950,91830,102378,145499,137680,88951,101063,105604,101157,192598,177022,143452,101159,88989,99365,48659,101059,151894,88049,195243,92024,189563,106356,116354,88066,137641,99552,101957,171375,177602,101957,149323,106538,101164,88068,88992,196737,88981,99431,177602,88969,80838,88997,159741,101877,86829,49855,63924,105295,79970,38348,88962,99457,143312,159741,49854,105604,196998,88959,106360,92807,92807,145501,105297,143452,197001,143469,106349,63924,86841,123839,99431,88950,93693,99419,135697,97847,99423,195613,92312,109710,149547,106351,105297,72141,97694,171026,168395,88959,105296,143463,103539,177022,138068,159736,88953,85943,88999,88978,88964,171375,99437,88974,48685,48685,28850,151894,88984,106668,93024,194383,99542,196712,88993,106357,171375,136648,194381,99751,96435,99548,149323,102378,99431,196861,101159,105767,88977,97417,145501,138084,89002,63924,136648,159739,105827,88965,101063,182566,88956,196355,159738,192672,177022
"39",134292,106352,106350,196842,105295,159735,106504,143452,101162,97411,106352,105524,85939,105529,159741,97409,99426,194383,88999,99431,93156,106357,136890,105238,149547,138068,196842,105239,48659,106361,143450,88973,117530,106350,99542,105241,90309,99456,105293,99454,136487,105239,101877,101877,85943,99423,101162,88980,106351,97733,95094,86841,117926,89000,99437,99436,95079,95079,88997,95088,105829,143471,196737,130792,97417,106350,105529,95112,192598,88068,85939,138123,88993,34402,63538,194079,88959,95324,101955,106356,88049,105525,92313,88977,99419,105604,101060,106361,196712,96327,106357,101955,95112,85940,99423,92807,101165,101170,187582,101165,88993,88981,136941,63538,141537,168395,97847,97409,134498,88994,99417,99363,99468,197001,171375,134292,138123,143499,88965,99423,101160,196861,101955,195613,95095,101171,105699,175574,196999,105294,186975,136481,99237,106668,143312,99453,99421,79970,116354,107352,143463,106359,92480,86829,88956,101167,97847,101159,95092,194548,97693,143312,86841,105830,55756,192618,79970,101064,88068,143379,143469,136891,136481,144344,99418,106353,90309,196861,101875,105238,99454,99456,99544,99456,109710,79970,99417,105293,88959,194548,123839,99751,106697,177602,143463,97439,99417,88992,105767,48685,88957,136890,136891,101165,144122,88969,97693,97440,91830,34402,92480,97694,110023,196545,196843,97853,97411,143455,85940,95090,106360,101873,92024,99426,99436,80838,101963,143449,182566,106358,99415,99417,196712,101873,106353,88049,149547,175586,177025,101159,97695,105295,106361,106504,196737,99414,97415,101060,196736,196999,34888,63538,172168,88999,97428,90309,99421,195613,107353,105297
"40",118056,195613,105828,99363,101873,97415,106353,88994,86829,138084,196355,101877,101877,88973,92807,187582,88068,99436,100138,118056,99437,136941,72140,85958,105604,101157,95079,95112,97417,88984,143462,101167,106361,189563,138084,195243,88960,99368,93156,36274,88954,105828,134506,144343,177025,99452,99363,85943,105829,181056,196844,88956,99414,130792,89002,105293,107353,57781,89002,116354,88966,86829,101162,88973,175586,196846,99416,101963,92888,88974,196545,159736,196712,101166,194383,135697,97411,95090,99412,88994,145499,168395,138084,196843,99237,109710,57781,95094,144122,99419,101059,55757,97851,144319,151894,96875,99546,97414,143471,134302,49856,34402,97409,97417,99456,143312,95079,94651,79970,97695,85940,149323,99414,192617,159736,105527,38348,97415,97853,79970,88956,101164,97733,149323,107352,105524,99417,196998,182566,101162,181057,101060,48659,95095,194079,143312,172169,144341,136643,92809,99453,88954,179589,97695,49854,195243,104812,95112,106359,106697,36274,99436,101168,196847,101064,88977,187940,105295,101167,149547,136481,88963,196844,134304,182564,97693,143312,101165,69697,136487,149547,105529,135697,101170,101157,105830,63924,101063,99426,106352,101165,88951,92310,105829,99237,101164,99415,105297,194381,88068,168395,88978,97847,187582,88956,159737,97428,172168,185744,144341,92024,88995,196355,195613,28850,92481,88954,118056,194383,186975,99452,88955,137680,87420,105296,195613,143467,92481,88997,99374,101963,197001,88995,99437,177022,79970,99374,99413,177025,105767,91830,63538,116354,93156,187582,88994,105699,95091,95095,196861,106349,196737,95088,106357,106538,144368,95090,194380,159738,171375
"41",97846,141537,187940,101160,196861,89952,88954,88973,85940,101160,88981,99365,88954,192618,109490,138123,159739,63538,85940,192618,99237,159740,106359,109710,97693,86828,105523,88970,135697,96328,99437,143471,110023,92888,143452,101062,106349,145499,55756,143195,92809,194383,105525,95088,175580,99553,118056,192618,92888,109490,101170,48695,181058,97847,196998,88960,99544,136891,105296,136643,194381,149323,99412,189497,144368,159738,57944,194380,136643,91830,88978,143462,100138,99414,92313,88993,87420,97853,92481,137680,101875,101955,85940,93693,107352,117530,105293,93024,196861,88981,99454,95095,38348,90309,97695,136644,99468,151894,85939,194079,95094,144341,196998,159736,88993,196999,141537,99363,96875,99544,144122,95094,106483,88984,92313,143469,106359,99418,64085,103539,101160,101963,95088,197000,105829,134302,136645,101168,101962,99421,195243,101171,134304,88993,99417,104812,101875,143379,143462,136891,106361,92480,92480,99421,99421,96327,106697,97410,106349,189565,88955,105699,106357,88993,88970,101157,97851,194381,95324,118056,92310,194548,99417,105527,194383,92024,99412,159737,99412,106538,99412,95095,105699,177602,97439,106349,130792,99546,88999,72140,141537,88980,136890,196998,89000,97851,99548,99431,98907,130792,88956,97847,101171,105241,87420,55756,88049,107352,92313,99374,101061,181057,105525,49855,192672,99452,101166,143195,96328,181057,34402,93024,189563,86841,143462,106538,88992,99416,101161,101170,99365,97409,143449,99417,88994,177025,101166,189497,177022,89000,117926,99454,197000,101170,99414,91830,88964,144341,92809,106358,196712,92310,38348,106538,96328,92312,104812,106356,95095,88970
"42",106358,88965,97414,134304,99425,102284,99454,99437,185533,189562,105297,57781,101160,88969,99457,80060,106356,196999,144368,143450,88959,101963,96329,101170,88981,182564,34402,106361,55757,88959,197001,105604,99418,88068,97733,185533,101161,101161,101873,130792,99363,88966,101159,130792,182564,107352,135441,102378,101160,196848,80060,99431,88066,101163,20679,106668,72141,88977,88994,181058,99368,105524,86828,138068,105529,194381,99421,144122,92024,195613,194383,99416,55756,99422,190131,106538,34402,97417,95090,187940,99544,99412,134292,72140,159740,109710,99418,101875,105828,88973,159735,101963,101168,89002,196545,72141,101061,106352,88951,106361,95091,93693,106697,102378,107353,107352,143195,97847,97694,88992,196736,136644,134302,99456,99431,106358,64085,99416,101157,99453,72140,135697,144122,143463,171026,99553,99365,143455,130792,89952,194382,196736,48695,48685,106357,117530,88960,49855,106350,101063,105294,101157,89002,143452,101064,149323,96875,99457,149547,196861,143462,136891,63924,101162,99452,86829,101161,79970,88992,49856,101875,99548,101160,143379,159740,194381,97410,95324,101059,109710,105699,168395,192617,143499,196844,92313,99412,38348,99419,136941,99421,28850,89002,109710,196712,100138,106352,143462,117926,88981,101060,181058,97695,93693,106538,181058,196843,95324,88981,105826,86841,194548,97439,88999,80838,95112,99546,88978,196848,95079,106504,106668,88953,88999,159734,101063,115162,134292,92436,88989,106360,192618,105241,123839,97440,105296,105527,101169,88955,190131,88999,57781,105604,48659,105826,101957,137680,144368,94651,34402,194380,97440,88068,141537,92888,196848,192617,99418,99452,98907
"43",105524,104812,101875,48659,99468,101160,143462,107352,144319,99546,57944,106352,92310,101955,141537,88977,105826,97410,97440,105295,196355,91830,101873,99546,105529,88974,88961,181056,92436,134304,88998,105295,136481,135441,190131,144343,34402,144343,105830,159741,92024,135697,172169,57944,134304,106359,99368,34402,105768,196848,186975,88957,135441,194079,171375,88992,134304,92313,101167,136645,105294,105524,106538,106356,196848,99437,185744,80060,99553,99552,97853,175574,99548,88957,99420,181058,99426,101164,101059,159741,187582,196846,196842,136647,97409,195243,194380,99542,88998,93024,97417,116354,88989,143462,38348,182564,187582,123839,102378,175574,195613,97693,93693,106356,117926,103539,143499,100138,117926,86841,194382,101873,105828,105295,143469,97440,195243,97428,144343,97411,117530,159738,106360,195243,49855,159741,136643,72141,86841,144343,85939,151894,80838,97410,93156,101059,93156,181056,101163,145501,97853,97694,88957,106504,99363,182564,105767,98907,88956,194380,86829,182564,92436,34402,168395,189565,99374,95094,149547,105826,136647,88956,138068,194381,101165,89952,194380,190131,95094,177025,106504,92313,99365,196861,143455,101061,168395,136481,105297,97847,85939,97414,159736,88984,195243,185533,159739,159739,99425,196355,135441,80060,136487,105524,49856,196736,99553,159737,106350,69697,98907,105527,195613,99418,96328,88994,87420,192617,159737,101063,192617,144122,99456,99419,88999,105768,143195,179589,92807,196847,72141,88966,87420,196846,93693,100138,105297,159739,101063,85940,101165,96329,105699,95324,196736,101064,88962,145499,159734,106350,159735,143455,97853,49854,102378,175580,106483,99365,136645,181058
"44",105523,88966,106668,196848,95112,192617,99468,101877,88965,189562,143499,107352,194383,95095,79970,196545,134292,196846,99415,95079,88962,106350,88049,106351,94651,88957,105828,192672,85940,88960,175586,85958,101963,88957,106358,97417,48685,101061,101875,175574,95088,99418,92888,101161,136643,99413,106697,99425,99452,187582,92809,136648,185533,88981,97846,105238,101159,99452,80060,97851,118056,159734,106361,105523,93693,194382,135697,196848,105238,136648,86829,101877,85940,192617,106697,88989,106356,105241,95091,196998,106483,105293,194381,194079,181058,88981,177025,187940,143455,97853,196355,88068,106357,63538,99431,88962,143450,97410,105297,99363,85940,196355,99420,143499,101063,90309,177025,95088,49854,97694,136643,105699,101162,95091,97694,189565,87420,91830,88994,99374,99418,189497,92310,101159,88984,95088,136891,159737,88966,159734,137680,93156,99365,89952,88959,105768,134292,72141,194383,143449,97693,95079,88962,80060,88963,57781,99415,95112,194381,97417,88993,144341,88963,88068,97415,99751,194382,194380,106360,88989,99457,196712,48695,88977,88955,102284,88951,101873,101159,88959,99417,99237,97417,105826,194079,134506,159738,143452,85958,189497,95088,99452,88965,159741,88992,106359,151894,171026,92310,144341,105767,97847,101160,88998,197000,194079,92312,101062,105768,101168,80838,101168,101877,88956,105827,187582,182566,92310,106360,88978,72140,93693,101159,102284,88993,101161,99548,63538,97693,136643,185533,92310,95095,99363,97694,144341,192618,89002,101157,88956,149547,110023,101163,136643,106349,93693,136891,99548,136647,95094,101828,88977,69697,134498,135441,97409,92436,159736,88049,99419
